------------------------------------------------------------
 solve prev gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
       249.811616936,      1.088356454e+16
       250.148290274,    1.08827136692e+16
       250.484963612,    1.08818627984e+16
        250.82163695,    1.08809960919e+16
       251.158310288,    1.08801293853e+16
       251.494983627,    1.08792465596e+16
       251.831656965,    1.08783637338e+16
       252.168330303,    1.08774644999e+16
       252.505003641,     1.0876565266e+16
       252.841676979,    1.08756493294e+16
       253.178350318,    1.08747333928e+16
       253.515023656,    1.08738004533e+16
       253.851696994,    1.08728675139e+16
       254.188370332,    1.08719172657e+16
        254.52504367,    1.08709670175e+16
       254.861717009,    1.08699991487e+16
       255.198390347,    1.08690312799e+16
       255.535063685,    1.08680454728e+16
       255.871737023,    1.08670596656e+16
       256.208410361,    1.08660555962e+16
       256.545083699,    1.08650515268e+16
       256.881757038,    1.08640288651e+16
       257.218430376,    1.08630062033e+16
       257.555103714,    1.08619646126e+16
       257.891777052,    1.08609230219e+16
        258.22845039,    1.08598621594e+16
       258.565123729,    1.08588012969e+16
       258.901797067,    1.08577208131e+16
       259.238470405,    1.08566403292e+16
       259.575143743,    1.08555398677e+16
       259.911817081,    1.08544394062e+16
        260.24849042,    1.08533186039e+16
       260.585163758,    1.08521978016e+16
       260.921837096,    1.08510562884e+16
       261.258510434,    1.08499147751e+16
       261.595183772,    1.08487521737e+16
        261.93185711,    1.08475895723e+16
       262.268530449,    1.08464054981e+16
       262.605203787,    1.08452214239e+16
       262.941877125,     1.0844015485e+16
       263.278550463,    1.08428095461e+16
       263.615223801,     1.0841581343e+16
        263.95189714,    1.08403531398e+16
       264.288570478,    1.08391022651e+16
       264.625243816,    1.08378513904e+16
       264.961917154,    1.08365774291e+16
       265.298590492,    1.08353034677e+16
       265.635263831,    1.08340059965e+16
       265.971937169,    1.08327085253e+16
       266.308610507,    1.08313871129e+16
       266.645283845,    1.08300657005e+16
       266.981957183,    1.08287199072e+16
       267.318630522,    1.08273741138e+16
        267.65530386,    1.08260034913e+16
       267.991977198,    1.08246328687e+16
       268.328650536,      1.082323696e+16
       268.665323874,    1.08218410512e+16
       269.001997212,    1.08204193905e+16
       269.338670551,    1.08189977297e+16
       269.675343889,     1.0817549842e+16
       270.012017227,    1.08161019543e+16
       270.348690565,    1.08146273554e+16
       270.685363903,    1.08131527566e+16
       271.022037242,     1.0811650953e+16
        271.35871058,    1.08101491494e+16
       271.695383918,    1.08086196379e+16
       272.032057256,    1.08070901263e+16
       272.368730594,    1.08055323937e+16
       272.705403933,    1.08039746611e+16
       273.042077271,    1.08023881844e+16
       273.378750609,    1.08008017076e+16
       273.715423947,    1.07991859534e+16
       274.052097285,    1.07975701991e+16
       274.388770623,    1.07959246235e+16
       274.725443962,    1.07942790479e+16
         275.0621173,    1.07926030964e+16
       275.398790638,     1.0790927145e+16
       275.735463976,    1.07892202523e+16
       276.072137314,    1.07875133596e+16
       276.408810653,    1.07857749491e+16
       276.745483991,    1.07840365386e+16
       277.082157329,    1.07822660224e+16
       277.418830667,    1.07804955063e+16
       277.755504005,    1.07786922849e+16
       278.092177344,    1.07768890636e+16
       278.428850682,    1.07750525257e+16
        278.76552402,    1.07732159877e+16
       279.102197358,    1.07713455098e+16
       279.438870696,    1.07694750318e+16
       279.775544034,     1.0767569978e+16
       280.112217373,    1.07656649242e+16
       280.448890711,     1.0763724646e+16
       280.785564049,    1.07617843678e+16
       281.122237387,    1.07598082039e+16
       281.458910725,      1.075783204e+16
       281.795584064,    1.07558193157e+16
       282.132257402,    1.07538065915e+16
        282.46893074,    1.07517566189e+16
       282.805604078,    1.07497066464e+16
       283.142277416,    1.07476187236e+16
       283.478950755,    1.07455308009e+16
       283.815624093,    1.07434042122e+16
       284.152297431,    1.07412776235e+16
       284.488970769,    1.07391116385e+16
       284.825644107,    1.07369456535e+16
       285.162317445,    1.07347395274e+16
       285.498990784,    1.07325334012e+16
       285.835664122,    1.07302863739e+16
        286.17233746,    1.07280393466e+16
       286.509010798,    1.07257506429e+16
       286.845684136,    1.07234619392e+16
       287.182357475,    1.07211307681e+16
       287.519030813,    1.07187995969e+16
       287.855704151,    1.07164251513e+16
       288.192377489,    1.07140507058e+16
       288.529050827,    1.07116321623e+16
       288.865724166,    1.07092136188e+16
       289.202397504,    1.07067501373e+16
       289.539070842,    1.07042866557e+16
        289.87574418,    1.07017773787e+16
       290.212417518,    1.06992681017e+16
       290.549090857,    1.06967121543e+16
       290.885764195,    1.06941562069e+16
       291.222437533,    1.06915526963e+16
       291.559110871,    1.06889491857e+16
       291.895784209,    1.06862972007e+16
       292.232457547,    1.06836452156e+16
       292.569130886,    1.06809438261e+16
       292.905804224,    1.06782424366e+16
       293.242477562,    1.06754906935e+16
         293.5791509,    1.06727389503e+16
       293.915824238,    1.06699358847e+16
       294.252497577,     1.0667132819e+16
       294.589170915,    1.06642774417e+16
       294.925844253,    1.06614220645e+16
       295.262517591,    1.06585133661e+16
       295.599190929,    1.06556046676e+16
       295.935864268,    1.06526416174e+16
       296.272537606,    1.06496785671e+16
       296.609210944,    1.06466601126e+16
       296.945884282,    1.06436416582e+16
        297.28255762,    1.06405667251e+16
       297.619230958,    1.06374917921e+16
       297.955904297,    1.06343592835e+16
       298.292577635,    1.06312267749e+16
       298.629250973,    1.06280355704e+16
       298.965924311,     1.0624844366e+16
       299.302597649,    1.06215933217e+16
       299.639270988,    1.06183422775e+16
       299.975944326,    1.06150302251e+16
       300.312617664,    1.06117181728e+16
       300.649291002,    1.06083439192e+16
        300.98596434,    1.06049696655e+16
       301.322637679,    1.06015319918e+16
       301.659311017,    1.05980943181e+16
       301.995984355,    1.05945919794e+16
       302.332657693,    1.05910896406e+16
       302.669331031,    1.05875213651e+16
       303.006004369,    1.05839530896e+16
       303.342677708,    1.05803175781e+16
       303.679351046,    1.05766820665e+16
       304.016024384,    1.05729779915e+16
       304.352697722,    1.05692739164e+16
        304.68937106,    1.05654999214e+16
       305.026044399,    1.05617259264e+16
       305.362717737,    1.05578806254e+16
       305.699391075,    1.05540353245e+16
       306.036064413,    1.05501173011e+16
       306.372737751,    1.05461992777e+16
        306.70941109,    1.05422070842e+16
       307.046084428,    1.05382148907e+16
       307.382757766,    1.05341470473e+16
       307.719431104,    1.05300792039e+16
       308.056104442,     1.0525934198e+16
        308.39277778,    1.05217891922e+16
       308.729451119,    1.05175654776e+16
       309.066124457,    1.05133417629e+16
       309.402797795,    1.05090377585e+16
       309.739471133,    1.05047337541e+16
       310.076144471,    1.05003478433e+16
        310.41281781,    1.04959619326e+16
       310.749491148,    1.04914924623e+16
       311.086164486,    1.04870229921e+16
       311.422837824,    1.04824682718e+16
       311.759511162,    1.04779135514e+16
       312.096184501,    1.04732718517e+16
       312.432857839,    1.04686301521e+16
       312.769531177,    1.04638997042e+16
       313.106204515,    1.04591692563e+16
       313.442877853,    1.04543482507e+16
       313.779551191,     1.0449527245e+16
        314.11622453,    1.04446138301e+16
       314.452897868,    1.04397004151e+16
       314.789571206,    1.04346926963e+16
       315.126244544,    1.04296849774e+16
       315.462917882,    1.04245810158e+16
       315.799591221,    1.04194770542e+16
       316.136264559,    1.04142748653e+16
       316.472937897,    1.04090726764e+16
       316.809611235,    1.04037702288e+16
       317.146284573,    1.03984677812e+16
       317.482957912,    1.03930629952e+16
        317.81963125,    1.03876582091e+16
       318.156304588,    1.03821489552e+16
       318.492977926,    1.03766397013e+16
       318.829651264,    1.03710237989e+16
       319.166324603,    1.03654078964e+16
       319.502997941,    1.03596831119e+16
       319.839671279,    1.03539583275e+16
       320.176344617,    1.03481223732e+16
       320.513017955,     1.0342286419e+16
       320.849691293,     1.0336336951e+16
       321.186364632,    1.03303874831e+16
        321.52303797,    1.03243220998e+16
       321.859711308,    1.03182567166e+16
       322.196384646,    1.03120729568e+16
       322.533057984,    1.03058891969e+16
       322.869731323,    1.02995845378e+16
       323.206404661,    1.02932798787e+16
       323.543077999,    1.02868517342e+16
       323.879751337,    1.02804235896e+16
       324.216424675,    1.02738693078e+16
       324.553098014,    1.02673150261e+16
       324.889771352,    1.02606318879e+16
        325.22644469,    1.02539487496e+16
       325.563118028,    1.02471339657e+16
       325.899791366,    1.02403191817e+16
       326.236464704,    1.02333698906e+16
       326.573138043,    1.02264205994e+16
       326.909811381,     1.0219333865e+16
       327.246484719,    1.02122471307e+16
       327.583158057,    1.02050199397e+16
       327.919831395,    1.01977927488e+16
       328.256504734,    1.01904220081e+16
       328.593178072,    1.01830512675e+16
        328.92985141,    1.01755338012e+16
       329.266524748,     1.0168016335e+16
       329.603198086,    1.01603488817e+16
       329.939871425,    1.01526814285e+16
       330.276544763,    1.01448606381e+16
       330.613218101,    1.01370398478e+16
       330.949891439,    1.01290622783e+16
       331.286564777,    1.01210847089e+16
       331.623238115,    1.01129468231e+16
       331.959911454,    1.01048089373e+16
       332.296584792,    1.00965070993e+16
        332.63325813,    1.00882052612e+16
       332.969931468,    1.00797357322e+16
       333.306604806,    1.00712662033e+16
       333.643278145,    1.00626251385e+16
       333.979951483,    1.00539840737e+16
       334.316624821,    1.00451675175e+16
       334.653298159,    1.00363509614e+16
       334.989971497,    1.00273548453e+16
       335.326644836,    1.00183587293e+16
       335.663318174,    1.00091793646e+16
       335.999991512,                1e+16

