------------------------------------------------------------
 solve prev gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Hole Charge Concentration (/cm3)
       202.677349589,      948585011493000
       203.014022928,      948377349507000
       203.350696266,      948169687522000
       203.687369604,      947956910331000
       204.024042942,      947744133141000
        204.36071628,      947526172702000
       204.697389618,      947308212262000
       205.034062957,      947084998861000
       205.370736295,      946861785460000
       205.707409633,      946633247693000
       206.044082971,      946404709927000
       206.380756309,      946170774679000
