------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
       55.2144274629,    1.10914372878e+16
       55.5511008011,    1.10914372878e+16
       55.8877741393,    1.10914372878e+16
       56.2244474774,    1.10914372878e+16
       56.5611208156,    1.10914372878e+16
       56.8977941538,    1.10914372878e+16
        57.234467492,    1.10914372878e+16
       57.5711408302,    1.10914372878e+16
       57.9078141684,    1.10914372878e+16
       58.2444875066,    1.10914372878e+16
       58.5811608448,    1.10914372878e+16
        58.917834183,    1.10914372878e+16
       59.2545075211,    1.10914372878e+16
       59.5911808593,    1.10914372878e+16
       59.9278541975,    1.10914372878e+16
       60.2645275357,    1.10914372878e+16
       60.6012008739,    1.10914372878e+16
       60.9378742121,    1.10914372878e+16
       61.2745475503,    1.10914372878e+16
       61.6112208885,    1.10914372878e+16
       61.9478942266,    1.10914372878e+16
       62.2845675648,    1.10914372878e+16
        62.621240903,    1.10914372878e+16
       62.9579142412,    1.10914372878e+16
       63.2945875794,    1.10914372878e+16
       63.6312609176,    1.10914372878e+16
       63.9679342558,    1.10914372878e+16
        64.304607594,    1.10914372878e+16
       64.6412809322,    1.10914372878e+16
       64.9779542703,    1.10914372878e+16
       65.3146276085,    1.10914372878e+16
       65.6513009467,    1.10914372878e+16
       65.9879742849,    1.10914372878e+16
       66.3246476231,    1.10914372878e+16
       66.6613209613,    1.10914372878e+16
       66.9979942995,    1.10914372878e+16
       67.3346676377,    1.10914372878e+16
       67.6713409758,    1.10914372878e+16
        68.008014314,    1.10914372878e+16
       68.3446876522,    1.10914372878e+16
       68.6813609904,    1.10914372878e+16
       69.0180343286,    1.10914372878e+16
       69.3547076668,    1.10914372878e+16
        69.691381005,    1.10914372878e+16
       70.0280543432,    1.10914372878e+16
       70.3647276814,    1.10914372878e+16
       70.7014010195,    1.10914372878e+16
       71.0380743577,    1.10914372878e+16
       71.3747476959,    1.10914372878e+16
       71.7114210341,    1.10914372878e+16
       72.0480943723,    1.10914372878e+16
       72.3847677105,    1.10914372878e+16
       72.7214410487,    1.10914372878e+16
       73.0581143869,    1.10914372878e+16
        73.394787725,    1.10914372878e+16
       73.7314610632,    1.10914372878e+16
       74.0681344014,    1.10914372878e+16
       74.4048077396,    1.10914372878e+16
       74.7414810778,    1.10914372878e+16
        75.078154416,    1.10914372878e+16
       75.4148277542,    1.10914372878e+16
       75.7515010924,    1.10914372878e+16
       76.0881744306,    1.10914372878e+16
       76.4248477687,    1.10914372878e+16
       76.7615211069,    1.10914372878e+16
       77.0981944451,    1.10914372878e+16
       77.4348677833,    1.10914372878e+16
       77.7715411215,    1.10914372878e+16
       78.1082144597,    1.10914372878e+16
