------------------------------------------------------------
 solve vstep=0.1 nsteps=5 elect=1
------------------------------------------------------------
Position (um), Valence Band Potential (eV)
       253.178350318,         -1.034605493
       253.515023656,         -1.034104491
       253.851696994,       -1.03360348899
       254.188370332,       -1.03310248699
        254.52504367,       -1.03260148499
       254.861717009,       -1.03210048298
       255.198390347,       -1.03159948098
       255.535063685,       -1.03109847897
       255.871737023,       -1.03059747697
       256.208410361,       -1.03009647497
       256.545083699,       -1.02959547296
       256.881757038,       -1.02909447096
       257.218430376,       -1.02859346895
       257.555103714,       -1.02809246695
       257.891777052,       -1.02759146495
        258.22845039,       -1.02709046294
       258.565123729,       -1.02658946094
       258.901797067,       -1.02608845893
       259.238470405,       -1.02558745693
       259.575143743,       -1.02508645493
       259.911817081,       -1.02458545292
        260.24849042,       -1.02408445092
       260.585163758,       -1.02358344891
       260.921837096,       -1.02308244691
       261.258510434,       -1.02258144491
       261.595183772,        -1.0220804429
        261.93185711,        -1.0215794409
       262.268530449,       -1.02107843889
       262.605203787,       -1.02057743689
       262.941877125,       -1.02007643489
       263.278550463,       -1.01957543288
       263.615223801,       -1.01907443088
        263.95189714,       -1.01857342887
       264.288570478,       -1.01807242687
       264.625243816,       -1.01757142487
       264.961917154,       -1.01707042286
       265.298590492,       -1.01656942086
       265.635263831,       -1.01606841885
       265.971937169,       -1.01556741685
       266.308610507,       -1.01506641485
       266.645283845,       -1.01456541284
       266.981957183,       -1.01406441084
       267.318630522,       -1.01356340883
        267.65530386,       -1.01306240683
       267.991977198,       -1.01256140483
       268.328650536,       -1.01206040282
       268.665323874,       -1.01155940082
       269.001997212,       -1.01105839881
       269.338670551,       -1.01055739681
       269.675343889,       -1.01005639481
       270.012017227,        -1.0095553928
       270.348690565,        -1.0090543908
       270.685363903,       -1.00855338879
       271.022037242,       -1.00805238679
        271.35871058,       -1.00755138479
       271.695383918,       -1.00705038278
       272.032057256,       -1.00654938078
       272.368730594,       -1.00604837877
       272.705403933,       -1.00554737677
       273.042077271,       -1.00504637477
       273.378750609,       -1.00454537276
       273.715423947,       -1.00404437076
       274.052097285,       -1.00354336875
       274.388770623,       -1.00304236675
       274.725443962,       -1.00254136475
         275.0621173,       -1.00204036274
       275.398790638,       -1.00153936074
       275.735463976,       -1.00103835873
       276.072137314,       -1.00053735673
       276.408810653,       -1.00003635473
       276.745483991,      -0.999535352722
       277.082157329,      -0.999034350718
       277.418830667,      -0.998533348714
       277.755504005,       -0.99803234671
       278.092177344,      -0.997531344706
