------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Valence Band Potential (eV)
       112.112221617,      -0.911359000016
       112.448894955,      -0.911359000016
       112.785568293,      -0.911359000016
       113.122241631,      -0.911359000016
       113.458914969,      -0.911359000016
       113.795588308,      -0.911359000016
       114.132261646,      -0.911359000016
       114.468934984,      -0.911359000016
       114.805608322,      -0.911359000016
        115.14228166,      -0.911359000016
       115.478954999,      -0.911359000016
       115.815628337,      -0.911359000016
       116.152301675,      -0.911359000016
       116.488975013,      -0.911359000016
       116.825648351,      -0.911359000016
        117.16232169,      -0.911359000016
       117.498995028,      -0.911359000016
       117.835668366,      -0.911359000016
       118.172341704,      -0.911359000016
       118.509015042,      -0.911359000016
        118.84568838,      -0.911359000016
       119.182361719,      -0.911359000016
       119.519035057,      -0.911359000016
       119.855708395,      -0.911359000016
       120.192381733,      -0.911359000016
       120.529055071,      -0.911359000016
        120.86572841,      -0.911359000016
       121.202401748,      -0.911359000016
       121.539075086,      -0.911359000016
       121.875748424,      -0.911359000016
       122.212421762,      -0.911359000016
       122.549095101,      -0.911359000016
       122.885768439,      -0.911359000016
       123.222441777,      -0.911359000016
       123.559115115,      -0.911359000016
       123.895788453,      -0.911359000016
       124.232461791,      -0.911359000016
        124.56913513,      -0.911359000016
       124.905808468,      -0.911359000016
       125.242481806,      -0.911359000016
       125.579155144,      -0.911359000016
       125.915828482,      -0.911359000016
       126.252501821,      -0.911359000016
       126.589175159,      -0.911359000016
       126.925848497,      -0.911359000016
       127.262521835,      -0.911359000016
       127.599195173,      -0.911359000016
       127.935868512,      -0.911359000016
        128.27254185,      -0.911359000016
       128.609215188,      -0.911359000016
       128.945888526,      -0.911359000016
       129.282561864,      -0.911359000016
       129.619235202,      -0.911359000016
       129.955908541,      -0.911359000016
       130.292581879,      -0.911359000016
       130.629255217,      -0.911359000016
       130.965928555,      -0.911359000016
       131.302601893,      -0.911359000016
       131.639275232,      -0.911359000016
        131.97594857,      -0.911359000016
       132.312621908,      -0.911359000016
       132.649295246,      -0.911359000016
       132.985968584,      -0.911359000016
       133.322641923,      -0.911359000016
       133.659315261,      -0.911359000016
       133.995988599,      -0.911359000016
       134.332661937,      -0.911359000016
       134.669335275,      -0.911359000016
       135.006008614,      -0.911359000016
       135.342681952,      -0.911359000016
        135.67935529,      -0.911359000016
