------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Quasi Fermi Level (eV)
       192.240476106,    9.18412042522e-17
       192.577149444,    9.18412042522e-17
       192.913822782,    9.18412042522e-17
        193.25049612,    9.18412042522e-17
       193.587169458,    9.18412042522e-17
       193.923842796,    9.18412042522e-17
       194.260516135,    9.18412042522e-17
       194.597189473,    9.18412042522e-17
       194.933862811,    9.18412042522e-17
       195.270536149,    9.18412042522e-17
       195.607209487,    9.18412042522e-17
       195.943882826,    9.18412042522e-17
       196.280556164,    9.18412042522e-17
       196.617229502,    9.18412042522e-17
        196.95390284,    9.18412042522e-17
       197.290576178,    9.18412042522e-17
       197.627249517,    9.18412042522e-17
       197.963922855,    9.18412042522e-17
       198.300596193,    9.18412042522e-17
       198.637269531,    9.18412042522e-17
       198.973942869,    9.18412042522e-17
       199.310616207,    9.18412042522e-17
       199.647289546,    9.18412042522e-17
       199.983962884,    9.18412042522e-17
       200.320636222,    9.18412042522e-17
        200.65730956,    9.18412042522e-17
       200.993982898,    9.18412042522e-17
       201.330656237,    9.18412042522e-17
       201.667329575,    9.18412042522e-17
       202.004002913,    9.18412042522e-17
       202.340676251,    9.18412042522e-17
       202.677349589,    9.18412042522e-17
       203.014022928,    9.18412042522e-17
       203.350696266,    9.18412042522e-17
       203.687369604,    9.18412042522e-17
       204.024042942,    9.18412042522e-17
        204.36071628,    9.18412042522e-17
       204.697389618,    9.18412042522e-17
       205.034062957,    9.18412042522e-17
       205.370736295,    9.18412042522e-17
       205.707409633,    9.18412042522e-17
       206.044082971,    9.18412042522e-17
       206.380756309,    9.18412042522e-17
       206.717429648,    9.18412042522e-17
       207.054102986,    9.18412042522e-17
       207.390776324,    9.18412042522e-17
       207.727449662,    9.18412042522e-17
          208.064123,    9.18412042522e-17
       208.400796339,    9.18412042522e-17
       208.737469677,    9.18412042522e-17
       209.074143015,    9.18412042522e-17
       209.410816353,    9.18412042522e-17
       209.747489691,    9.18412042522e-17
        210.08416303,    9.18412042522e-17
       210.420836368,    9.18412042522e-17
       210.757509706,    9.18412042522e-17
       211.094183044,    9.18412042522e-17
       211.430856382,    9.18412042522e-17
        211.76752972,    9.18412042522e-17
       212.104203059,    9.18412042522e-17
       212.440876397,    9.18412042522e-17
       212.777549735,    9.18412042522e-17
       213.114223073,    9.18412042522e-17
       213.450896411,    9.18412042522e-17
        213.78756975,    9.18412042522e-17
       214.124243088,    9.18412042522e-17
       214.460916426,    9.18412042522e-17
       214.797589764,    9.18412042522e-17
       215.134263102,    9.18412042522e-17
       215.470936441,    9.18412042522e-17
       215.807609779,    9.18412042522e-17
       216.144283117,    9.18412042522e-17
       216.480956455,    9.18412042522e-17
       216.817629793,    9.18412042522e-17
       217.154303131,    9.18412042522e-17
        217.49097647,    9.18412042522e-17
       217.827649808,    9.18412042522e-17
       218.164323146,    9.18412042522e-17
       218.500996484,    9.18412042522e-17
       218.837669822,    9.18412042522e-17
       219.174343161,    9.18412042522e-17
       219.511016499,    9.18412042522e-17
       219.847689837,    9.18412042522e-17
       220.184363175,    9.18412042522e-17
       220.521036513,    9.18412042522e-17
       220.857709852,    9.18412042522e-17
        221.19438319,    9.18412042522e-17
       221.531056528,    9.18412042522e-17
       221.867729866,    9.18412042522e-17
       222.204403204,    9.18412042522e-17
       222.541076542,    9.18412042522e-17
       222.877749881,    9.18412042522e-17
       223.214423219,    9.18412042522e-17
       223.551096557,    9.18412042522e-17
       223.887769895,    9.18412042522e-17
       224.224443233,    9.18412042522e-17
       224.561116572,    9.18412042522e-17
        224.89778991,    9.18412042522e-17
       225.234463248,    9.18412042522e-17
       225.571136586,    9.18412042522e-17
       225.907809924,    9.18412042522e-17
       226.244483263,    9.18412042522e-17
       226.581156601,    9.18412042522e-17
       226.917829939,    9.18412042522e-17
       227.254503277,    9.18412042522e-17
       227.591176615,    9.18412042522e-17
       227.927849953,    9.18412042522e-17
       228.264523292,    9.18412042522e-17
        228.60119663,    9.18412042522e-17
       228.937869968,    9.18412042522e-17
       229.274543306,    9.18412042522e-17
       229.611216644,    9.18412042522e-17
       229.947889983,    9.18412042522e-17
       230.284563321,    9.18412042522e-17
       230.621236659,    9.18412042522e-17
       230.957909997,    9.18412042522e-17
       231.294583335,    9.18412042522e-17
       231.631256674,    9.18412042522e-17
       231.967930012,    9.18412042522e-17
        232.30460335,    9.18412042522e-17
       232.641276688,    9.18412042522e-17
       232.977950026,    9.18412042522e-17
       233.314623364,    9.18412042522e-17
       233.651296703,    9.18412042522e-17
       233.987970041,    9.18412042522e-17
       234.324643379,    9.18412042522e-17
       234.661316717,    9.18412042522e-17
       234.997990055,    9.18412042522e-17
       235.334663394,    9.18412042522e-17
       235.671336732,    9.18412042522e-17
        236.00801007,    9.18412042522e-17
       236.344683408,    9.18412042522e-17
       236.681356746,    9.18412042522e-17
       237.018030085,    9.18412042522e-17
       237.354703423,    9.18412042522e-17
       237.691376761,    9.18412042522e-17
       238.028050099,    9.18412042522e-17
       238.364723437,    9.18412042522e-17
       238.701396776,    9.18412042522e-17
       239.038070114,    9.18412042522e-17
       239.374743452,    9.18412042522e-17
        239.71141679,    9.18412042522e-17
       240.048090128,    9.18412042522e-17
       240.384763466,    9.18412042522e-17
       240.721436805,    9.18412042522e-17
       241.058110143,    9.18412042522e-17
       241.394783481,    9.18412042522e-17
       241.731456819,    9.18412042522e-17
       242.068130157,    9.18412042522e-17
       242.404803496,    9.18412042522e-17
