------------------------------------------------------------
 solve vstep=0.1 nsteps=5 elect=1
------------------------------------------------------------
Position (um), Electrostatic Potential (V)
       229.274543306,       0.516059224624
       229.611216644,        0.51555822262
       229.947889983,       0.515057220616
       230.284563321,       0.514556218612
       230.621236659,       0.514055216608
       230.957909997,       0.513554214604
       231.294583335,         0.5130532126
       231.631256674,       0.512552210596
       231.967930012,       0.512051208592
        232.30460335,       0.511550206588
       232.641276688,       0.511049204584
       232.977950026,        0.51054820258
       233.314623364,       0.510047200576
       233.651296703,       0.509546198572
       233.987970041,       0.509045196568
       234.324643379,       0.508544194564
       234.661316717,        0.50804319256
       234.997990055,       0.507542190556
       235.334663394,       0.507041188552
       235.671336732,       0.506540186548
        236.00801007,       0.506039184544
       236.344683408,        0.50553818254
       236.681356746,       0.505037180536
       237.018030085,       0.504536178532
       237.354703423,       0.504035176528
       237.691376761,       0.503534174524
       238.028050099,        0.50303317252
       238.364723437,       0.502532170516
       238.701396776,       0.502031168512
       239.038070114,       0.501530166508
       239.374743452,       0.501029164504
        239.71141679,         0.5005281625
       240.048090128,       0.500027160496
       240.384763466,       0.499526158492
       240.721436805,       0.499025156488
       241.058110143,       0.498524154484
       241.394783481,        0.49802315248
       241.731456819,       0.497522150476
       242.068130157,       0.497021148472
       242.404803496,       0.496520146468
       242.741476834,       0.496019144464
       243.078150172,        0.49551814246
        243.41482351,       0.495017140456
       243.751496848,       0.494516138452
       244.088170187,       0.494015136448
       244.424843525,       0.493514134444
       244.761516863,        0.49301313244
       245.098190201,       0.492512130436
       245.434863539,       0.492011128432
       245.771536877,       0.491510126428
       246.108210216,       0.491009124424
       246.444883554,        0.49050812242
       246.781556892,       0.490007120416
        247.11823023,       0.489506118412
       247.454903568,       0.489005116408
       247.791576907,       0.488504114404
       248.128250245,         0.4880031124
       248.464923583,       0.487502110396
       248.801596921,       0.487001108392
       249.138270259,       0.486500106388
       249.474943598,       0.485999104384
       249.811616936,        0.48549810238
       250.148290274,       0.484997100376
       250.484963612,       0.484496098372
        250.82163695,       0.483995096368
       251.158310288,       0.483494094364
       251.494983627,        0.48299309236
       251.831656965,       0.482492090356
       252.168330303,       0.481991088352
       252.505003641,       0.481490086348
       252.841676979,       0.480989084344
       253.178350318,        0.48048808234
       253.515023656,       0.479987080336
       253.851696994,       0.479486078332
       254.188370332,       0.478985076328
        254.52504367,       0.478484074324
       254.861717009,        0.47798307232
       255.198390347,       0.477482070316
       255.535063685,       0.476981068312
       255.871737023,       0.476480066308
       256.208410361,       0.475979064304
       256.545083699,         0.4754780623
